timestamp,power
2020-06-24 11:10:00+00:00,1183.0
2020-06-24 11:20:00+00:00,1200.0
2020-06-24 11:30:00+00:00,1181.5
2020-06-24 11:40:00+00:00,1200.0
2020-06-24 11:50:00+00:00,1200.0
2020-06-24 12:00:00+00:00,1192.0
2020-06-24 12:10:00+00:00,1200.0
2020-06-24 12:20:00+00:00,1191.0
2020-06-24 12:30:00+00:00,1174.0
2020-06-24 12:40:00+00:00,1183.5
2020-06-24 12:50:00+00:00,1192.0
2020-06-24 13:00:00+00:00,1191.0
2020-06-24 13:10:00+00:00,1192.0
2020-06-24 13:20:00+00:00,1200.0
2020-06-24 13:30:00+00:00,1188.0
2020-06-24 13:40:00+00:00,1147.75
2020-06-24 13:50:00+00:00,1141.5
2020-06-24 14:00:00+00:00,1200.0
2020-06-24 14:10:00+00:00,1200.0
2020-06-24 14:20:00+00:00,1193.0
2020-06-24 14:30:00+00:00,1192.0
2020-06-24 14:40:00+00:00,1200.0
2020-06-24 14:50:00+00:00,1159.75
2020-06-24 15:00:00+00:00,1200.0
2020-06-24 15:10:00+00:00,1185.0
2020-06-24 15:20:00+00:00,1191.0
2020-06-24 15:30:00+00:00,1192.0
2020-06-24 15:40:00+00:00,1207.5
2020-06-24 15:50:00+00:00,1192.0
2020-06-24 16:00:00+00:00,1192.0
2020-06-24 16:10:00+00:00,1181.75
2020-06-24 16:20:00+00:00,1165.0
2020-06-24 16:30:00+00:00,1148.5
2020-06-24 16:40:00+00:00,1114.0
2020-06-24 16:50:00+00:00,1091.5
2020-06-24 17:00:00+00:00,1191.0
2020-06-24 17:10:00+00:00,1190.5
2020-06-24 17:20:00+00:00,1191.0
2020-06-24 17:30:00+00:00,1183.0
2020-06-24 17:40:00+00:00,1190.0
2020-06-24 17:50:00+00:00,1200.0
2020-06-24 18:00:00+00:00,1192.0
2020-06-24 18:10:00+00:00,1200.0
2020-06-24 18:20:00+00:00,1169.5
2020-06-24 18:30:00+00:00,1184.0
2020-06-24 18:40:00+00:00,1192.0
2020-06-24 18:50:00+00:00,1192.0
2020-06-24 19:00:00+00:00,1200.0
2020-06-24 19:10:00+00:00,1200.0
2020-06-24 19:20:00+00:00,1200.0
2020-06-24 19:30:00+00:00,1200.0
2020-06-24 19:40:00+00:00,1200.0
2020-06-24 19:50:00+00:00,1184.0
2020-06-24 20:00:00+00:00,1200.0
2020-06-24 20:10:00+00:00,1191.5
2020-06-24 20:20:00+00:00,1200.0
2020-06-24 20:30:00+00:00,1200.0
2020-06-24 20:40:00+00:00,1191.0
2020-06-24 20:50:00+00:00,1173.5
2020-06-24 21:00:00+00:00,1191.5
2020-06-24 21:10:00+00:00,1200.0
2020-06-24 21:20:00+00:00,1183.75
2020-06-24 21:30:00+00:00,1192.0
2020-06-24 21:40:00+00:00,1200.0
2020-06-24 21:50:00+00:00,1200.0
2020-06-24 22:00:00+00:00,1200.0
2020-06-24 22:10:00+00:00,1200.0
2020-06-24 22:20:00+00:00,1200.0
2020-06-24 22:30:00+00:00,1200.0
2020-06-24 22:40:00+00:00,1200.0
2020-06-24 22:50:00+00:00,1200.0
2020-06-24 23:00:00+00:00,1200.0
2020-06-24 23:10:00+00:00,1200.0
2020-06-24 23:20:00+00:00,1190.25
2020-06-24 23:30:00+00:00,1192.0
2020-06-24 23:40:00+00:00,1200.0
2020-06-24 23:50:00+00:00,1191.5
2020-06-25 00:00:00+00:00,1200.0
2020-06-25 00:10:00+00:00,1200.0
2020-06-25 00:20:00+00:00,1200.0
2020-06-25 00:30:00+00:00,1200.0
2020-06-25 00:40:00+00:00,1200.0
2020-06-25 00:50:00+00:00,1191.0
2020-06-25 01:00:00+00:00,1192.0
2020-06-25 01:10:00+00:00,1191.0
2020-06-25 01:20:00+00:00,1193.0
2020-06-25 01:30:00+00:00,1191.0
2020-06-25 01:40:00+00:00,1200.0
2020-06-25 01:50:00+00:00,1200.0
2020-06-25 02:00:00+00:00,1192.0
2020-06-25 02:10:00+00:00,1200.0
2020-06-25 02:20:00+00:00,1192.0
2020-06-25 02:30:00+00:00,1200.0
2020-06-25 02:40:00+00:00,1191.0
2020-06-25 02:50:00+00:00,1184.0
2020-06-25 03:00:00+00:00,1174.0
2020-06-25 03:10:00+00:00,1183.5
2020-06-25 03:20:00+00:00,1176.0
2020-06-25 03:30:00+00:00,1182.0
2020-06-25 03:40:00+00:00,1183.0
2020-06-25 03:50:00+00:00,1175.0
2020-06-25 04:00:00+00:00,1182.0
2020-06-25 04:10:00+00:00,1200.0
2020-06-25 04:20:00+00:00,1184.0
2020-06-25 04:30:00+00:00,1200.0
2020-06-25 04:40:00+00:00,1191.0
2020-06-25 04:50:00+00:00,1157.5
2020-06-25 05:00:00+00:00,1200.0
2020-06-25 05:10:00+00:00,1184.0
2020-06-25 05:20:00+00:00,1165.5
2020-06-25 05:30:00+00:00,1193.0
2020-06-25 05:40:00+00:00,1175.0
2020-06-25 05:50:00+00:00,1192.0
2020-06-25 06:00:00+00:00,1208.0
2020-06-25 06:10:00+00:00,1191.0
2020-06-25 06:20:00+00:00,1144.5
2020-06-25 06:30:00+00:00,1189.5
2020-06-25 06:40:00+00:00,1169.5
2020-06-25 06:50:00+00:00,1183.0
2020-06-25 07:00:00+00:00,1136.0
2020-06-25 07:10:00+00:00,1153.5
2020-06-25 07:20:00+00:00,1144.5
2020-06-25 07:30:00+00:00,1164.5
2020-06-25 07:40:00+00:00,1167.0
2020-06-25 07:50:00+00:00,1150.5
2020-06-25 08:00:00+00:00,1163.5
2020-06-25 08:10:00+00:00,1156.5
2020-06-25 08:20:00+00:00,1173.5
2020-06-25 08:30:00+00:00,1188.5
2020-06-25 08:40:00+00:00,1140.5
2020-06-25 08:50:00+00:00,1176.0
2020-06-25 09:00:00+00:00,1167.5
2020-06-25 09:10:00+00:00,1111.5
2020-06-25 09:20:00+00:00,1156.0
2020-06-25 09:30:00+00:00,1163.5
2020-06-25 09:40:00+00:00,1176.0
2020-06-25 09:50:00+00:00,1165.0
2020-06-25 10:00:00+00:00,1153.0
2020-06-25 10:10:00+00:00,1157.5
2020-06-25 10:20:00+00:00,1162.0
2020-06-25 10:30:00+00:00,1161.0
2020-06-25 10:40:00+00:00,1147.0
2020-06-25 10:50:00+00:00,1147.0
2020-06-25 11:00:00+00:00,1155.0
2020-06-25 11:10:00+00:00,1192.5
2020-06-25 11:20:00+00:00,1166.0
2020-06-25 11:30:00+00:00,1200.0
2020-06-25 11:40:00+00:00,1171.5
2020-06-25 11:50:00+00:00,1200.0
2020-06-25 12:00:00+00:00,1172.0
2020-06-25 12:10:00+00:00,1200.0
2020-06-25 12:20:00+00:00,1163.0
2020-06-25 12:30:00+00:00,1175.0
2020-06-25 12:40:00+00:00,1190.5
2020-06-25 12:50:00+00:00,1180.5
2020-06-25 13:00:00+00:00,1175.0
2020-06-25 13:10:00+00:00,1157.0
2020-06-25 13:20:00+00:00,1165.0
2020-06-25 13:30:00+00:00,1183.0
2020-06-25 13:40:00+00:00,1174.5
2020-06-25 13:50:00+00:00,1200.0
2020-06-25 14:00:00+00:00,1192.0
2020-06-25 14:10:00+00:00,1200.0
2020-06-25 14:20:00+00:00,1184.0
2020-06-25 14:30:00+00:00,1192.0
2020-06-25 14:40:00+00:00,1200.0
2020-06-25 14:50:00+00:00,1200.0
2020-06-25 15:00:00+00:00,1200.0
2020-06-25 15:10:00+00:00,1192.25
2020-06-25 15:20:00+00:00,1200.0
2020-06-25 15:30:00+00:00,1191.5
2020-06-25 15:40:00+00:00,1191.0
2020-06-25 15:50:00+00:00,1191.0
2020-06-25 16:00:00+00:00,1184.0
2020-06-25 16:10:00+00:00,1167.5
2020-06-25 16:20:00+00:00,1161.5
2020-06-25 16:30:00+00:00,1164.25
2020-06-25 16:40:00+00:00,1159.5
2020-06-25 16:50:00+00:00,1200.0
2020-06-25 17:00:00+00:00,1191.5
2020-06-25 17:10:00+00:00,1181.5
2020-06-25 17:20:00+00:00,1145.5
2020-06-25 17:30:00+00:00,1164.0
2020-06-25 17:40:00+00:00,1164.0
2020-06-25 17:50:00+00:00,1183.0
2020-06-25 18:00:00+00:00,1192.0
2020-06-25 18:10:00+00:00,1192.0
2020-06-25 18:20:00+00:00,1164.5
2020-06-25 18:30:00+00:00,1192.5
2020-06-25 18:40:00+00:00,1208.0
2020-06-25 18:50:00+00:00,1191.0
2020-06-25 19:00:00+00:00,1200.0
2020-06-25 19:10:00+00:00,1192.0
2020-06-25 19:20:00+00:00,1184.0
2020-06-25 19:30:00+00:00,1208.0
2020-06-25 19:40:00+00:00,1191.0
2020-06-25 19:50:00+00:00,1191.0
2020-06-25 20:00:00+00:00,1127.0
2020-06-25 20:10:00+00:00,1191.0
2020-06-25 20:20:00+00:00,1200.0
2020-06-25 20:30:00+00:00,1200.0
2020-06-25 20:40:00+00:00,1200.0
2020-06-25 20:50:00+00:00,1200.0
2020-06-25 21:00:00+00:00,1200.0
2020-06-25 21:10:00+00:00,1200.0
2020-06-25 21:20:00+00:00,1200.0
2020-06-25 21:30:00+00:00,1191.25
2020-06-25 21:40:00+00:00,1192.0
2020-06-25 21:50:00+00:00,1200.0
2020-06-25 22:00:00+00:00,1200.0
2020-06-25 22:10:00+00:00,1182.5
2020-06-25 22:20:00+00:00,1191.0
2020-06-25 22:30:00+00:00,1191.0
2020-06-25 22:40:00+00:00,1176.0
2020-06-25 22:50:00+00:00,1200.0
2020-06-25 23:00:00+00:00,1199.0
2020-06-25 23:10:00+00:00,1193.0
2020-06-25 23:20:00+00:00,1200.0
2020-06-25 23:30:00+00:00,1200.0
2020-06-25 23:40:00+00:00,1200.0
2020-06-25 23:50:00+00:00,1208.0
2020-06-26 00:00:00+00:00,1192.0
2020-06-26 00:10:00+00:00,1200.0
2020-06-26 00:20:00+00:00,1200.0
2020-06-26 00:30:00+00:00,1200.0
2020-06-26 00:40:00+00:00,1193.0
2020-06-26 00:50:00+00:00,1200.0
2020-06-26 01:00:00+00:00,1200.0
2020-06-26 01:10:00+00:00,1200.0
2020-06-26 01:20:00+00:00,1200.0
2020-06-26 01:30:00+00:00,1208.0
2020-06-26 01:40:00+00:00,1200.0
2020-06-26 01:50:00+00:00,1192.0
2020-06-26 02:00:00+00:00,1192.0
2020-06-26 02:10:00+00:00,1192.0
2020-06-26 02:20:00+00:00,1200.0
2020-06-26 02:30:00+00:00,1191.0
2020-06-26 02:40:00+00:00,1208.0
2020-06-26 02:50:00+00:00,1200.0
2020-06-26 03:00:00+00:00,1200.0
2020-06-26 03:10:00+00:00,1207.0
2020-06-26 03:20:00+00:00,1207.0
2020-06-26 03:30:00+00:00,1192.0
2020-06-26 03:40:00+00:00,1200.0
2020-06-26 03:50:00+00:00,1192.0
2020-06-26 04:00:00+00:00,1192.0
2020-06-26 04:10:00+00:00,1200.0
2020-06-26 04:20:00+00:00,1200.0
2020-06-26 04:30:00+00:00,1200.0
2020-06-26 04:40:00+00:00,1200.0
2020-06-26 04:50:00+00:00,1200.0
2020-06-26 05:00:00+00:00,1200.0
2020-06-26 05:10:00+00:00,1200.0
2020-06-26 05:20:00+00:00,1200.0
2020-06-26 05:30:00+00:00,1192.0
2020-06-26 05:40:00+00:00,1200.0
2020-06-26 05:50:00+00:00,1207.0
2020-06-26 06:00:00+00:00,1186.0
2020-06-26 06:10:00+00:00,1191.0
2020-06-26 06:20:00+00:00,1200.0
2020-06-26 06:30:00+00:00,1200.0
2020-06-26 06:40:00+00:00,1192.5
2020-06-26 06:50:00+00:00,1159.5
2020-06-26 07:00:00+00:00,1191.75
2020-06-26 07:10:00+00:00,1200.0
2020-06-26 07:20:00+00:00,1181.5
2020-06-26 07:30:00+00:00,1174.75
2020-06-26 07:40:00+00:00,1183.75
2020-06-26 07:50:00+00:00,1192.0
2020-06-26 08:00:00+00:00,1190.5
2020-06-26 08:10:00+00:00,1164.75
2020-06-26 08:20:00+00:00,1192.5
2020-06-26 08:30:00+00:00,1190.5
2020-06-26 08:40:00+00:00,1192.0
2020-06-26 08:50:00+00:00,1200.0
2020-06-26 09:00:00+00:00,1200.0
2020-06-26 09:10:00+00:00,1200.0
2020-06-26 09:20:00+00:00,1200.0
2020-06-26 09:30:00+00:00,1192.0
2020-06-26 09:40:00+00:00,1184.0
2020-06-26 09:50:00+00:00,1172.25
2020-06-26 10:00:00+00:00,1191.0
2020-06-26 10:10:00+00:00,1192.0
2020-06-26 10:20:00+00:00,1200.0
2020-06-26 10:30:00+00:00,1200.0
2020-06-26 10:40:00+00:00,1200.0
2020-06-26 10:50:00+00:00,1165.0
2020-06-26 11:00:00+00:00,1192.0
2020-06-26 11:10:00+00:00,1192.0
2020-06-26 11:20:00+00:00,1193.0
2020-06-26 11:30:00+00:00,1200.0
2020-06-26 11:40:00+00:00,1193.0
2020-06-26 11:50:00+00:00,1181.0
2020-06-26 12:00:00+00:00,1200.0
2020-06-26 12:10:00+00:00,1175.5
2020-06-26 12:20:00+00:00,1200.0
2020-06-26 12:30:00+00:00,1192.0
2020-06-26 12:40:00+00:00,1200.0
2020-06-26 12:50:00+00:00,1183.0
2020-06-26 13:00:00+00:00,1174.0
2020-06-26 13:10:00+00:00,1183.0
2020-06-26 13:20:00+00:00,1200.0
2020-06-26 13:30:00+00:00,1200.0
2020-06-26 13:40:00+00:00,1190.5
2020-06-26 13:50:00+00:00,1182.0
2020-06-26 14:00:00+00:00,1182.5
2020-06-26 14:10:00+00:00,1156.0
2020-06-26 14:20:00+00:00,1183.0
2020-06-26 14:30:00+00:00,1184.0
2020-06-26 14:40:00+00:00,1111.0
2020-06-26 14:50:00+00:00,1176.0
2020-06-26 15:00:00+00:00,1173.0
2020-06-26 15:10:00+00:00,1147.5
2020-06-26 15:20:00+00:00,1166.5
2020-06-26 15:30:00+00:00,1178.0
2020-06-26 15:40:00+00:00,1157.0
2020-06-26 15:50:00+00:00,1201.0
2020-06-26 16:00:00+00:00,1125.5
2020-06-26 16:10:00+00:00,1175.0
2020-06-26 16:20:00+00:00,1180.5
2020-06-26 16:30:00+00:00,1173.5
2020-06-26 16:40:00+00:00,1144.5
2020-06-26 16:50:00+00:00,1173.0
2020-06-26 17:00:00+00:00,1164.0
2020-06-26 17:10:00+00:00,1200.0
2020-06-26 17:20:00+00:00,1176.0
2020-06-26 17:30:00+00:00,1200.0
2020-06-26 17:40:00+00:00,1185.0
2020-06-26 17:50:00+00:00,1174.0
2020-06-26 18:00:00+00:00,1174.0
2020-06-26 18:10:00+00:00,1192.0
2020-06-26 18:20:00+00:00,1200.0
2020-06-26 18:30:00+00:00,1166.5
2020-06-26 18:40:00+00:00,1159.5
2020-06-26 18:50:00+00:00,1160.0
2020-06-26 19:00:00+00:00,1192.0
2020-06-26 19:10:00+00:00,1176.5
2020-06-26 19:20:00+00:00,1200.0
2020-06-26 19:30:00+00:00,1165.0
2020-06-26 19:40:00+00:00,1200.0
2020-06-26 19:50:00+00:00,1200.0
2020-06-26 20:00:00+00:00,1192.5
2020-06-26 20:10:00+00:00,1191.0
2020-06-26 20:20:00+00:00,1200.0
2020-06-26 20:30:00+00:00,1200.0
2020-06-26 20:40:00+00:00,1200.0
2020-06-26 20:50:00+00:00,1191.0
2020-06-26 21:00:00+00:00,1193.0
2020-06-26 21:10:00+00:00,1192.0
2020-06-26 21:20:00+00:00,1200.0
2020-06-26 21:30:00+00:00,1200.0
2020-06-26 21:40:00+00:00,1200.0
2020-06-26 21:50:00+00:00,1192.0
2020-06-26 22:00:00+00:00,1191.0
2020-06-26 22:10:00+00:00,1193.0
2020-06-26 22:20:00+00:00,1200.0
2020-06-26 22:30:00+00:00,1200.0
2020-06-26 22:40:00+00:00,1181.0
2020-06-26 22:50:00+00:00,1192.0
2020-06-26 23:00:00+00:00,1191.0
2020-06-26 23:10:00+00:00,1191.0
2020-06-26 23:20:00+00:00,1200.0
2020-06-26 23:30:00+00:00,1200.0
2020-06-26 23:40:00+00:00,1200.0
2020-06-26 23:50:00+00:00,1200.0
2020-06-27 00:00:00+00:00,1191.0
2020-06-27 00:10:00+00:00,1192.0
2020-06-27 00:20:00+00:00,1183.0
2020-06-27 00:30:00+00:00,1200.0
2020-06-27 00:40:00+00:00,1173.0
2020-06-27 00:50:00+00:00,1154.5
2020-06-27 01:00:00+00:00,1192.0
2020-06-27 01:10:00+00:00,1192.0
2020-06-27 01:20:00+00:00,1177.0
2020-06-27 01:30:00+00:00,1175.0
2020-06-27 01:40:00+00:00,1173.5
2020-06-27 01:50:00+00:00,1192.0
2020-06-27 02:00:00+00:00,1191.0
2020-06-27 02:10:00+00:00,1176.0
2020-06-27 02:20:00+00:00,1200.0
2020-06-27 02:30:00+00:00,1200.0
2020-06-27 02:40:00+00:00,1200.0
2020-06-27 02:50:00+00:00,1201.0
2020-06-27 03:00:00+00:00,1191.0
2020-06-27 03:10:00+00:00,1192.0
2020-06-27 03:20:00+00:00,1183.0
2020-06-27 03:30:00+00:00,1183.0
2020-06-27 03:40:00+00:00,1200.0
2020-06-27 03:50:00+00:00,1200.0
2020-06-27 04:00:00+00:00,1183.5
2020-06-27 04:10:00+00:00,1173.0
2020-06-27 04:20:00+00:00,1200.0
2020-06-27 04:30:00+00:00,1192.0
2020-06-27 04:40:00+00:00,1172.0
2020-06-27 04:50:00+00:00,1173.5
2020-06-27 05:00:00+00:00,1192.0
2020-06-27 05:10:00+00:00,1191.0
2020-06-27 05:20:00+00:00,1157.0
2020-06-27 05:30:00+00:00,1200.0
2020-06-27 05:40:00+00:00,1167.0
2020-06-27 05:50:00+00:00,1147.5
2020-06-27 06:00:00+00:00,1165.5
2020-06-27 06:10:00+00:00,1191.0
2020-06-27 06:20:00+00:00,1147.75
2020-06-27 06:30:00+00:00,1183.0
2020-06-27 06:40:00+00:00,1200.0
2020-06-27 06:50:00+00:00,1174.5
2020-06-27 07:00:00+00:00,1192.0
2020-06-27 07:10:00+00:00,1184.0
2020-06-27 07:20:00+00:00,1200.0
2020-06-27 07:30:00+00:00,1192.0
2020-06-27 07:40:00+00:00,1164.5
2020-06-27 07:50:00+00:00,1191.25
2020-06-27 08:00:00+00:00,1184.0
2020-06-27 08:10:00+00:00,1191.0
2020-06-27 08:20:00+00:00,1200.0
2020-06-27 08:30:00+00:00,1172.5
2020-06-27 08:40:00+00:00,1182.0
2020-06-27 08:50:00+00:00,1182.0
2020-06-27 09:00:00+00:00,1200.0
2020-06-27 09:10:00+00:00,1165.0
2020-06-27 09:20:00+00:00,1165.5
2020-06-27 09:30:00+00:00,1192.0
2020-06-27 09:40:00+00:00,1185.0
2020-06-27 09:50:00+00:00,1200.0
2020-06-27 10:00:00+00:00,1192.0
2020-06-27 10:10:00+00:00,1156.0
2020-06-27 10:20:00+00:00,1166.5
2020-06-27 10:30:00+00:00,1216.0
2020-06-27 10:40:00+00:00,1200.0
2020-06-27 10:50:00+00:00,1200.0
2020-06-27 11:00:00+00:00,1192.0
2020-06-27 11:10:00+00:00,1209.25
2020-06-27 11:20:00+00:00,1200.0
2020-06-27 11:30:00+00:00,1200.0
2020-06-27 11:40:00+00:00,1200.0
2020-06-27 11:50:00+00:00,1200.0
2020-06-27 12:00:00+00:00,1166.0
2020-06-27 12:10:00+00:00,1200.0
2020-06-27 12:20:00+00:00,1191.0
2020-06-27 12:30:00+00:00,1191.5
2020-06-27 12:40:00+00:00,1200.0
2020-06-27 12:50:00+00:00,1183.0
2020-06-27 13:00:00+00:00,1200.0
2020-06-27 13:10:00+00:00,1192.0
2020-06-27 13:20:00+00:00,1191.0
2020-06-27 13:30:00+00:00,1200.0
2020-06-27 13:40:00+00:00,1182.5
2020-06-27 13:50:00+00:00,1191.5
2020-06-27 14:00:00+00:00,1191.0
2020-06-27 14:10:00+00:00,1175.5
2020-06-27 14:20:00+00:00,1182.0
2020-06-27 14:30:00+00:00,1173.0
2020-06-27 14:40:00+00:00,1193.25
2020-06-27 14:50:00+00:00,1200.0
2020-06-27 15:00:00+00:00,1191.0
2020-06-27 15:10:00+00:00,1182.25
2020-06-27 15:20:00+00:00,1191.0
2020-06-27 15:30:00+00:00,1192.0
2020-06-27 15:40:00+00:00,1192.0
2020-06-27 15:50:00+00:00,1200.0
2020-06-27 16:00:00+00:00,1200.0
2020-06-27 16:10:00+00:00,1200.0
2020-06-27 16:20:00+00:00,1209.0
2020-06-27 16:30:00+00:00,1191.0
2020-06-27 16:40:00+00:00,1200.0
2020-06-27 16:50:00+00:00,1200.0
2020-06-27 17:00:00+00:00,1200.0
2020-06-27 17:10:00+00:00,1207.25
2020-06-27 17:20:00+00:00,1192.5
2020-06-27 17:30:00+00:00,1192.5
2020-06-27 17:40:00+00:00,1208.0
2020-06-27 17:50:00+00:00,1200.0
2020-06-27 18:00:00+00:00,1200.0
2020-06-27 18:10:00+00:00,1200.0
2020-06-27 18:20:00+00:00,1202.0
2020-06-27 18:30:00+00:00,1200.0
2020-06-27 18:40:00+00:00,1208.0
2020-06-27 18:50:00+00:00,1208.0
2020-06-27 19:00:00+00:00,1200.0
2020-06-27 19:10:00+00:00,1200.0
2020-06-27 19:20:00+00:00,1200.0
2020-06-27 19:30:00+00:00,1201.0
2020-06-27 19:40:00+00:00,1200.0
2020-06-27 19:50:00+00:00,1174.0
2020-06-27 20:00:00+00:00,1192.0
2020-06-27 20:10:00+00:00,1200.0
2020-06-27 20:20:00+00:00,1200.0
2020-06-27 20:30:00+00:00,1200.0
2020-06-27 20:40:00+00:00,1200.0
2020-06-27 20:50:00+00:00,1200.0
2020-06-27 21:00:00+00:00,1200.0
2020-06-27 21:10:00+00:00,1200.0
2020-06-27 21:20:00+00:00,1192.0
2020-06-27 21:30:00+00:00,1183.0
2020-06-27 21:40:00+00:00,1184.5
2020-06-27 21:50:00+00:00,1200.0
2020-06-27 22:00:00+00:00,1200.0
2020-06-27 22:10:00+00:00,1200.0
2020-06-27 22:20:00+00:00,1200.0
2020-06-27 22:30:00+00:00,1200.0
2020-06-27 22:40:00+00:00,1193.0
2020-06-27 22:50:00+00:00,1200.0
2020-06-27 23:00:00+00:00,1200.0
2020-06-27 23:10:00+00:00,1200.0
2020-06-27 23:20:00+00:00,1200.0
2020-06-27 23:30:00+00:00,1200.0
2020-06-27 23:40:00+00:00,1192.0
2020-06-27 23:50:00+00:00,1200.0
2020-06-28 00:00:00+00:00,1184.0
2020-06-28 00:10:00+00:00,1192.0
2020-06-28 00:20:00+00:00,1191.0
2020-06-28 00:30:00+00:00,1192.0
2020-06-28 00:40:00+00:00,1191.0
2020-06-28 00:50:00+00:00,1200.0
2020-06-28 01:00:00+00:00,1200.0
2020-06-28 01:10:00+00:00,1200.0
2020-06-28 01:20:00+00:00,1182.0
2020-06-28 01:30:00+00:00,1184.5
2020-06-28 01:40:00+00:00,1174.0
2020-06-28 01:50:00+00:00,1200.0
2020-06-28 02:00:00+00:00,1158.0
2020-06-28 02:10:00+00:00,1192.0
2020-06-28 02:20:00+00:00,1192.0
2020-06-28 02:30:00+00:00,1184.0
2020-06-28 02:40:00+00:00,1192.0
2020-06-28 02:50:00+00:00,1200.0
2020-06-28 03:00:00+00:00,1200.0
2020-06-28 03:10:00+00:00,1166.5
2020-06-28 03:20:00+00:00,1191.0
2020-06-28 03:30:00+00:00,1191.0
2020-06-28 03:40:00+00:00,1174.0
2020-06-28 03:50:00+00:00,1200.0
2020-06-28 04:00:00+00:00,1163.5
2020-06-28 04:10:00+00:00,1192.0
2020-06-28 04:20:00+00:00,1175.0
2020-06-28 04:30:00+00:00,1174.0
2020-06-28 04:40:00+00:00,1164.0
2020-06-28 04:50:00+00:00,1192.0
2020-06-28 05:00:00+00:00,1190.5
2020-06-28 05:10:00+00:00,1200.0
2020-06-28 05:20:00+00:00,1181.0
2020-06-28 05:30:00+00:00,1193.0
2020-06-28 05:40:00+00:00,1164.0
2020-06-28 05:50:00+00:00,1154.5
2020-06-28 06:00:00+00:00,1148.0
2020-06-28 06:10:00+00:00,1154.5
2020-06-28 06:20:00+00:00,1148.5
2020-06-28 06:30:00+00:00,1159.5
2020-06-28 06:40:00+00:00,1150.0
2020-06-28 06:50:00+00:00,1140.5
2020-06-28 07:00:00+00:00,1182.0
2020-06-28 07:10:00+00:00,1184.0
2020-06-28 07:20:00+00:00,1164.5
2020-06-28 07:30:00+00:00,1200.0
2020-06-28 07:40:00+00:00,1200.0
2020-06-28 07:50:00+00:00,1182.0
2020-06-28 08:00:00+00:00,1185.0
2020-06-28 08:10:00+00:00,1192.0
2020-06-28 08:20:00+00:00,1184.0
2020-06-28 08:30:00+00:00,1192.0
2020-06-28 08:40:00+00:00,1174.5
2020-06-28 08:50:00+00:00,1183.5
2020-06-28 09:00:00+00:00,1191.0
2020-06-28 09:10:00+00:00,1200.0
2020-06-28 09:20:00+00:00,1200.0
2020-06-28 09:30:00+00:00,1200.0
2020-06-28 09:40:00+00:00,1200.0
2020-06-28 09:50:00+00:00,1184.0
2020-06-28 10:00:00+00:00,1200.0
2020-06-28 10:10:00+00:00,1129.5
2020-06-28 10:20:00+00:00,1192.0
2020-06-28 10:30:00+00:00,1175.0
2020-06-28 10:40:00+00:00,1166.0
2020-06-28 10:50:00+00:00,1192.0
2020-06-28 11:00:00+00:00,1200.0
2020-06-28 11:10:00+00:00,1193.0
2020-06-28 11:20:00+00:00,1173.0
2020-06-28 11:30:00+00:00,1191.0
2020-06-28 11:40:00+00:00,1200.0
2020-06-28 11:50:00+00:00,1200.0
2020-06-28 12:00:00+00:00,1207.0
2020-06-28 12:10:00+00:00,1200.0
2020-06-28 12:20:00+00:00,1200.0
2020-06-28 12:30:00+00:00,1200.0
2020-06-28 12:40:00+00:00,1200.0
2020-06-28 12:50:00+00:00,1200.0
2020-06-28 13:00:00+00:00,1200.0
2020-06-28 13:10:00+00:00,1200.0
2020-06-28 13:20:00+00:00,1183.0
2020-06-28 13:30:00+00:00,1183.0
2020-06-28 13:40:00+00:00,1200.0
2020-06-28 13:50:00+00:00,1200.0
2020-06-28 14:00:00+00:00,1208.0
2020-06-28 14:10:00+00:00,1207.5
2020-06-28 14:20:00+00:00,1208.0
2020-06-28 14:30:00+00:00,1200.0
2020-06-28 14:40:00+00:00,1207.0
2020-06-28 14:50:00+00:00,1200.0
2020-06-28 15:00:00+00:00,1200.0
2020-06-28 15:10:00+00:00,1200.0
2020-06-28 15:20:00+00:00,1200.0
2020-06-28 15:30:00+00:00,1199.5
2020-06-28 15:40:00+00:00,1200.0
2020-06-28 15:50:00+00:00,1200.0
2020-06-28 16:00:00+00:00,1200.0
2020-06-28 16:10:00+00:00,1200.0
2020-06-28 16:20:00+00:00,1200.0
2020-06-28 16:30:00+00:00,1200.0
2020-06-28 16:40:00+00:00,1163.5
2020-06-28 16:50:00+00:00,1148.25
2020-06-28 17:00:00+00:00,1145.5
2020-06-28 17:10:00+00:00,1147.5
2020-06-28 17:20:00+00:00,1136.0
2020-06-28 17:30:00+00:00,1165.5
2020-06-28 17:40:00+00:00,1171.0
2020-06-28 17:50:00+00:00,1174.5
2020-06-28 18:00:00+00:00,1200.0
2020-06-28 18:10:00+00:00,1184.0
2020-06-28 18:20:00+00:00,1175.0
2020-06-28 18:30:00+00:00,1191.5
2020-06-28 18:40:00+00:00,1194.0
2020-06-28 18:50:00+00:00,1197.0
2020-06-28 19:00:00+00:00,1191.0
2020-06-28 19:10:00+00:00,1200.0
2020-06-28 19:20:00+00:00,1193.0
2020-06-28 19:30:00+00:00,1192.0
2020-06-28 19:40:00+00:00,1200.0
2020-06-28 19:50:00+00:00,1190.0
2020-06-28 20:00:00+00:00,1192.0
2020-06-28 20:10:00+00:00,1191.0
2020-06-28 20:20:00+00:00,1184.0
2020-06-28 20:30:00+00:00,1192.0
2020-06-28 20:40:00+00:00,1200.0
2020-06-28 20:50:00+00:00,1207.0
2020-06-28 21:00:00+00:00,1200.0
